timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_available,gnss_lat,gnss_lon,satellites,hdop,gt_lat,gt_lon,gt_speed_m_s,gt_heading_rad
142.98,2.0484,-0.0556,10.1114,-0.0032,-0.0141,-0.0019,16.91,18.41,40.58,True,37.7834386,-122.4067895,11,1.37,37.7834086,-122.4067901,12.88,0.8278
143.08,1.2171,0.0144,9.485,-0.016,0.0273,-0.0019,16.92,18.41,39.6,True,37.7834533,-122.4067961,8,0.88,37.7834166,-122.4067791,13.14,0.8276
143.18,1.6496,0.0089,10.036,-0.0398,0.0168,-0.0019,16.92,18.41,39.66,True,37.7834112,-122.4067579,10,1.16,37.7834246,-122.4067681,13.12,0.8274
143.28,1.1671,-0.1541,9.3361,-0.0206,0.0181,-0.0019,16.92,18.4,38.95,True,37.7834037,-122.4067659,11,0.94,37.7834327,-122.4067568,13.42,0.8273
143.38,-2.0773,0.0983,9.4294,0.0096,0.0108,-0.0019,16.93,18.4,39.67,True,37.7834355,-122.4067248,10,0.94,37.7834409,-122.4067457,13.36,0.8271
143.48,-1.7488,0.0535,9.8092,-0.0207,0.0126,-0.0019,16.93,18.4,40.79,True,37.7834304,-122.4067353,8,1.16,37.7834488,-122.4067347,13.05,0.8269
143.58,0.038,0.0755,9.7486,0.0088,0.0072,-0.0019,16.93,18.39,40.44,True,37.7834577,-122.4067307,9,0.93,37.7834568,-122.4067238,13.03,0.8267
143.68,-0.8453,-0.1506,9.7075,0.0032,0.001,-0.0019,16.94,18.39,39.49,True,37.7834579,-122.4067518,10,1.11,37.7834647,-122.4067129,13.1,0.8265
143.78,2.0031,-0.0512,10.1484,-0.0142,0.0116,-0.0019,16.94,18.39,39.65,True,37.7834418,-122.4066905,9,0.81,37.7834726,-122.4067021,12.85,0.8263
143.88,1.2902,0.0184,10.4128,0.0214,-0.0036,-0.0019,16.94,18.38,40.56,True,37.7834994,-122.4066845,11,0.88,37.7834808,-122.4066908,13.49,0.8261
143.98,-2.0472,-0.1281,9.6211,-0.0171,0.0098,-0.0019,16.95,18.38,39.46,True,37.7834753,-122.4066889,8,1.06,37.7834888,-122.4066799,13.1,0.8259
144.08,-1.2268,0.0936,9.634,-0.0098,0.0082,-0.0019,16.95,18.38,39.49,True,37.7834906,-122.406664,8,1.17,37.7834968,-122.4066689,13.09,0.8257
144.18,-0.3861,-0.3683,10.0735,0.0184,0.0222,-0.0019,16.95,18.37,41.22,True,37.7835031,-122.4066553,8,1.36,37.7835046,-122.4066581,12.89,0.8255
144.28,0.9988,-0.1895,9.4278,0.0121,-0.0034,-0.0019,16.96,18.37,39.63,True,37.7834782,-122.4066367,10,1.09,37.7835125,-122.4066473,12.99,0.8253
144.38,0.7066,0.1629,10.2462,0.0146,-0.0005,-0.0019,16.96,18.37,39.65,True,37.7835757,-122.4066098,9,0.83,37.7835205,-122.4066363,13.1,0.8251
144.48,1.2894,0.0848,9.7731,-0.0022,0.0372,-0.0019,16.97,18.36,40.83,True,37.7834838,-122.4065858,9,1.0,37.7835285,-122.4066254,13.11,0.8249
144.58,-0.256,0.1376,9.711,-0.0041,0.0218,-0.0019,16.97,18.36,39.29,True,37.7835875,-122.4066103,9,1.38,37.7835367,-122.4066142,13.41,0.8247
144.68,-0.7026,-0.1334,9.6693,0.0479,-0.0461,-0.0019,16.97,18.36,40.04,True,37.7835417,-122.4066014,11,1.19,37.7835447,-122.4066033,13.03,0.8245
144.78,-0.0428,-0.097,9.9747,0.0035,-0.0077,-0.0019,16.98,18.35,39.22,True,37.7835744,-122.4066041,8,1.1,37.7835528,-122.4065922,13.28,0.8244
144.88,0.786,0.0334,9.2203,0.0255,-0.0134,-0.0019,16.98,18.35,39.89,True,37.7835191,-122.4066274,9,0.97,37.7835608,-122.4065813,13.06,0.8242
144.98,0.1958,-0.0619,9.6608,-0.0222,-0.0129,-0.0019,16.98,18.35,40.52,True,37.7835693,-122.4066211,10,1.0,37.783569,-122.40657,13.51,0.824
145.08,-1.3664,-0.0847,9.5665,-0.0273,0.0466,-0.0019,16.99,18.34,40.05,True,37.7836064,-122.4065786,11,1.12,37.783577,-122.4065591,13.04,0.8238
145.18,3.1722,0.162,9.9885,-0.0226,-0.0176,-0.0019,16.99,18.34,40.51,True,37.7835924,-122.406515,10,1.26,37.783585,-122.4065481,13.21,0.8236
145.28,-0.5208,-0.1625,9.8297,-0.0006,0.0227,-0.0019,16.99,18.34,39.95,True,37.7836273,-122.4065479,8,1.24,37.7835934,-122.4065367,13.64,0.8234
145.38,-2.8703,-0.1274,9.9482,-0.0116,-0.0063,-0.0019,17.0,18.33,39.92,True,37.7835741,-122.4065073,10,1.17,37.7836014,-122.4065258,13.1,0.8232
145.48,2.039,0.0019,9.6476,0.0313,0.041,-0.0019,17.0,18.33,40.19,True,37.7836143,-122.4065063,8,1.23,37.7836094,-122.4065149,13.11,0.823
145.58,1.5267,-0.062,9.6919,-0.0054,-0.0024,-0.0019,17.0,18.33,39.25,True,37.7835797,-122.4065078,9,1.22,37.7836177,-122.4065036,13.51,0.8228
145.68,1.1919,-0.1369,9.8364,-0.0175,0.0042,-0.0019,17.01,18.32,39.14,True,37.7836661,-122.4064568,10,0.87,37.7836259,-122.4064924,13.43,0.8226
145.78,-0.8385,-0.0229,9.4428,-0.0099,0.0267,-0.002,17.01,18.32,40.01,True,37.7836102,-122.4064872,11,1.18,37.7836343,-122.4064809,13.76,0.8224
145.88,-2.5017,-0.0523,9.6296,-0.0067,0.0212,-0.002,17.02,18.32,40.0,True,37.7836514,-122.4064564,9,1.13,37.7836424,-122.4064698,13.26,0.8222
145.98,1.6054,0.009,9.8386,-0.0053,0.0264,-0.002,17.02,18.31,40.2,True,37.7836536,-122.4064185,10,0.91,37.7836505,-122.4064588,13.24,0.822
146.08,0.7632,-0.1491,10.0011,-0.0031,0.0127,-0.002,17.02,18.31,40.13,True,37.7836464,-122.4064991,8,1.38,37.7836588,-122.4064475,13.54,0.8218
146.18,-1.231,-0.1067,9.4075,0.0062,0.0102,-0.002,17.03,18.31,40.15,True,37.7836616,-122.4064638,11,1.16,37.783667,-122.4064364,13.41,0.8216
146.28,2.2994,-0.0211,9.7753,-0.0065,-0.0264,-0.002,17.03,18.3,40.34,True,37.7836979,-122.4064175,11,1.28,37.7836752,-122.4064253,13.29,0.8214
146.38,-0.4348,-0.1824,9.8358,0.011,-0.0098,-0.002,17.03,18.3,40.38,True,37.7836969,-122.4064381,8,1.25,37.7836837,-122.4064137,13.85,0.8212
146.48,-1.1975,0.0343,9.1365,-0.0076,0.0221,-0.002,17.04,18.3,39.41,True,37.7836475,-122.4063691,8,1.34,37.7836918,-122.4064027,13.24,0.821
146.58,0.3923,-0.2632,9.8063,-0.0279,-0.025,-0.002,17.04,18.29,39.98,True,37.7836611,-122.4064112,11,1.0,37.7837001,-122.4063914,13.58,0.8208
146.68,0.6465,-0.1097,10.0,0.0389,-0.0342,-0.002,17.04,18.29,39.57,True,37.7836962,-122.4063548,11,1.05,37.7837083,-122.4063803,13.3,0.8206
146.78,0.6332,-0.0167,10.1657,-0.0335,0.0008,-0.002,17.05,18.29,40.11,True,37.783711,-122.4063253,9,1.19,37.7837166,-122.406369,13.69,0.8205
146.88,0.1898,-0.0353,9.691,-0.0016,0.0005,-0.002,17.05,18.28,40.59,True,37.7837114,-122.4063714,11,0.98,37.7837249,-122.4063577,13.5,0.8203
146.98,-0.5883,-0.1561,9.482,0.0025,0.0134,-0.002,17.05,18.28,39.63,True,37.7837807,-122.4063059,9,0.87,37.7837334,-122.4063463,13.76,0.8201
147.08,-1.3633,-0.1275,9.5547,0.0161,-0.0049,-0.002,17.06,18.28,40.2,True,37.7837605,-122.4062672,8,0.91,37.7837416,-122.4063352,13.34,0.8199
147.18,0.8803,-0.0488,10.0716,-0.0186,-0.0029,-0.002,17.06,18.27,40.23,True,37.7837464,-122.4063299,9,1.21,37.7837498,-122.406324,13.48,0.8197
147.28,0.1261,-0.0122,9.883,-0.0163,-0.0251,-0.002,17.07,18.27,40.03,True,37.7837359,-122.4062604,10,1.21,37.7837581,-122.4063127,13.49,0.8195
147.38,0.8916,0.0408,9.9935,0.0297,-0.0117,-0.002,17.07,18.27,40.12,True,37.7837771,-122.406315,10,1.04,37.7837664,-122.4063015,13.52,0.8193
147.48,0.0312,0.1946,9.5727,0.0026,0.0091,-0.002,17.07,18.26,39.6,True,37.7837546,-122.4062695,11,1.08,37.7837748,-122.4062902,13.65,0.8191
147.58,-1.4335,0.1593,10.1242,0.0217,0.0113,-0.002,17.08,18.26,39.73,True,37.7838294,-122.4062766,11,1.38,37.7837831,-122.4062789,13.49,0.8189
147.68,0.2215,-0.0933,10.2837,-0.0008,-0.0306,-0.002,17.08,18.26,40.81,True,37.7837706,-122.4062563,9,0.94,37.7837913,-122.4062678,13.36,0.8187
147.78,1.4948,-0.1593,10.0413,0.0226,-0.0264,-0.002,17.08,18.25,40.46,True,37.7838056,-122.4062607,8,1.29,37.7837996,-122.4062566,13.55,0.8185
147.88,-1.4015,-0.2767,10.1074,0.0146,0.0174,-0.002,17.09,18.25,40.08,True,37.7838279,-122.4062607,11,1.13,37.783808,-122.4062452,13.71,0.8183
147.98,-2.0847,0.1159,9.6014,0.0148,0.011,-0.002,17.09,18.25,40.03,True,37.7838258,-122.4062139,8,1.13,37.7838162,-122.4062342,13.26,0.8181
148.08,2.7129,-0.2529,9.5551,-0.0041,-0.0123,-0.002,17.09,18.24,39.69,True,37.7837828,-122.4061931,10,1.39,37.7838244,-122.4062231,13.31,0.8179
148.18,0.543,-0.0805,10.0311,-0.0218,-0.0057,-0.002,17.1,18.24,39.18,True,37.7838467,-122.4062268,10,0.84,37.7838329,-122.4062117,13.79,0.8177
148.28,-2.0999,-0.075,10.009,0.0346,0.0092,-0.002,17.1,18.24,40.12,True,37.7838238,-122.4061478,11,1.16,37.7838411,-122.4062005,13.45,0.8175
148.38,0.7555,-0.0573,9.5099,-0.0104,-0.0115,-0.002,17.1,18.23,39.53,True,37.7838536,-122.4061338,11,1.29,37.7838494,-122.4061894,13.4,0.8173
148.48,1.0796,-0.0672,9.6929,0.0007,-0.017,-0.002,17.11,18.23,40.11,True,37.7838217,-122.4061704,9,1.0,37.7838578,-122.4061781,13.6,0.8171
148.58,0.5722,-0.0648,10.2902,0.0143,0.0164,-0.002,17.11,18.23,40.91,True,37.7838496,-122.4061663,10,1.24,37.7838661,-122.4061668,13.63,0.8169
148.68,1.4437,-0.0213,10.2215,0.035,-0.0132,-0.002,17.12,18.22,40.11,True,37.7839101,-122.4061825,9,1.3,37.7838746,-122.4061554,13.72,0.8167
148.78,-1.0696,-0.018,9.586,0.0006,-0.0205,-0.002,17.12,18.22,40.05,True,37.7838648,-122.4061586,11,1.18,37.7838832,-122.4061439,13.94,0.8165
148.88,-1.8541,-0.0617,9.5763,-0.0026,0.0191,-0.002,17.12,18.22,39.77,True,37.7839253,-122.4061646,10,1.39,37.7838915,-122.4061326,13.52,0.8163
148.98,1.5197,-0.016,9.5724,0.0169,-0.0025,-0.002,17.13,18.21,40.64,True,37.7838488,-122.4060913,10,0.95,37.7838999,-122.4061214,13.6,0.8161
149.08,-0.666,-0.1865,9.7389,0.0272,-0.0272,-0.002,17.13,18.21,39.44,True,37.7839496,-122.4061264,10,0.87,37.7839084,-122.4061099,13.89,0.8159
149.18,-1.0401,0.1725,9.6583,-0.0155,0.0024,-0.002,17.13,18.21,40.14,True,37.7838833,-122.4060843,10,1.09,37.7839167,-122.4060987,13.47,0.8157
149.28,3.5321,-0.095,9.5539,0.0038,0.0092,-0.002,17.14,18.2,40.19,True,37.7839317,-122.4060396,10,1.0,37.7839252,-122.4060874,13.65,0.8155
149.38,1.0941,0.0837,9.9332,0.01,-0.0328,-0.002,17.14,18.2,38.91,True,37.7839219,-122.406056,10,0.97,37.7839339,-122.4060756,14.19,0.8153
149.48,-2.1649,-0.0079,10.1036,0.0177,-0.0032,-0.002,17.14,18.2,39.32,True,37.7839364,-122.4060513,10,1.18,37.7839425,-122.4060642,13.86,0.8151
149.58,-0.8621,-0.0811,10.1541,0.0012,-0.0041,-0.002,17.15,18.19,39.87,True,37.7839463,-122.4060638,9,0.94,37.7839509,-122.4060528,13.74,0.8149
149.68,-2.4325,-0.1581,10.2635,-0.0002,0.0042,-0.002,17.15,18.19,40.25,True,37.7839943,-122.4059901,8,1.37,37.7839594,-122.4060414,13.69,0.8147
149.78,-0.6814,0.0467,9.6546,0.0102,0.0508,-0.002,17.16,18.19,40.58,True,37.7839928,-122.406055,11,0.89,37.7839675,-122.4060305,13.2,0.8145
149.88,2.4186,0.073,9.672,0.0104,0.0081,-0.002,17.16,18.18,39.85,True,37.7839247,-122.4060132,10,0.98,37.7839759,-122.4060193,13.56,0.8143
149.98,0.0945,0.1385,9.9009,0.0105,-0.0078,-0.002,17.16,18.18,39.75,True,37.7839511,-122.4060238,11,0.94,37.7839844,-122.406008,13.7,0.8141
150.08,0.6839,0.0651,9.9856,0.0023,0.0188,-0.002,17.17,18.18,40.16,True,37.7839727,-122.4059777,10,0.93,37.7839927,-122.4059967,13.57,0.8139
150.18,1.9882,0.0105,10.0281,-0.0053,-0.0356,-0.002,17.17,18.17,40.47,True,37.7840164,-122.4059941,8,0.98,37.7840013,-122.4059853,13.79,0.8137
150.28,-0.0877,0.0224,10.3035,-0.029,0.0109,-0.002,17.17,18.17,40.44,True,37.7839385,-122.4059547,10,1.21,37.7840099,-122.4059738,13.93,0.8136
150.38,-0.8602,0.1014,9.6213,0.0167,0.0331,-0.002,17.18,18.16,39.83,True,37.7839723,-122.4059493,11,1.13,37.7840184,-122.4059624,13.75,0.8134
150.48,-0.5316,0.012,9.8564,-0.0072,0.027,-0.002,17.18,18.16,39.42,True,37.784004,-122.4059423,8,1.28,37.7840269,-122.4059511,13.78,0.8132
150.58,0.4124,-0.0384,10.2492,-0.021,-0.0192,-0.002,17.18,18.16,39.97,True,37.7839834,-122.4059209,11,1.18,37.7840353,-122.4059398,13.66,0.813
150.68,1.5317,0.0414,9.5749,0.0189,0.0104,-0.002,17.19,18.15,40.33,True,37.7840386,-122.405862,11,1.29,37.7840439,-122.4059283,13.91,0.8128
150.78,-0.7533,-0.0465,9.7027,0.0083,0.015,-0.002,17.19,18.15,40.45,True,37.7840669,-122.4058577,11,0.88,37.7840525,-122.4059168,13.93,0.8126
150.88,-1.0834,0.0167,9.8802,0.0132,-0.0219,-0.002,17.19,18.15,40.42,True,37.784069,-122.4059399,10,0.96,37.784061,-122.4059054,13.75,0.8124
150.98,-0.3146,-0.0525,9.7902,-0.0219,0.0059,-0.002,17.2,18.14,40.38,True,37.7840186,-122.4058577,9,1.15,37.7840695,-122.4058941,13.71,0.8122
151.08,0.2653,0.0567,9.7088,-0.0126,0.0082,-0.002,17.2,18.14,39.81,True,37.7841058,-122.4058862,10,1.33,37.784078,-122.4058828,13.66,0.812
151.18,1.7195,0.0099,10.1215,-0.0221,-0.0195,-0.002,17.21,18.14,40.51,True,37.7840989,-122.405825,10,0.96,37.7840865,-122.4058714,13.78,0.8118
151.28,0.4494,-0.0721,9.7129,-0.0059,0.0065,-0.002,17.21,18.13,38.95,True,37.7841257,-122.4058693,9,1.39,37.7840952,-122.4058599,14.02,0.8116
151.38,-0.2006,0.0364,9.5558,-0.0271,-0.0062,-0.002,17.21,18.13,39.72,True,37.7840558,-122.4058942,8,0.9,37.7841037,-122.4058485,13.83,0.8114
151.48,1.0617,-0.0394,9.5605,0.0131,0.0094,-0.002,17.22,18.13,39.31,True,37.7841565,-122.4058681,10,1.24,37.7841124,-122.4058369,13.98,0.8112
151.58,-0.6496,-0.0503,10.3732,0.0015,0.0073,-0.002,17.22,18.12,40.35,True,37.7840695,-122.4058301,11,1.14,37.7841211,-122.4058254,13.99,0.811
151.68,-0.3783,0.1544,9.7091,-0.0154,-0.012,-0.002,17.22,18.12,40.17,True,37.7841127,-122.4057986,8,1.39,37.7841296,-122.4058139,13.86,0.8108
151.78,0.0628,0.0053,10.1558,-0.0249,-0.0133,-0.002,17.23,18.12,39.71,True,37.7841735,-122.4058422,9,1.03,37.7841383,-122.4058025,13.94,0.8106
151.88,0.6994,-0.0633,10.0365,0.0009,-0.0011,-0.002,17.23,18.11,40.01,True,37.7841822,-122.4057916,11,1.15,37.7841469,-122.405791,13.87,0.8104
151.98,-2.0795,0.1298,9.4316,-0.0015,-0.0079,-0.002,17.23,18.11,40.48,True,37.7841686,-122.405753,10,1.17,37.7841556,-122.4057794,14.1,0.8102
152.08,-0.7462,0.0484,9.7084,0.0008,-0.0138,-0.002,17.24,18.11,40.95,True,37.7841388,-122.4057372,8,1.22,37.784164,-122.4057683,13.49,0.81
152.18,3.8812,0.0188,9.3645,-0.0142,0.0068,-0.002,17.24,18.1,40.31,True,37.7842264,-122.4057799,8,0.99,37.7841726,-122.4057568,13.92,0.8098
152.28,-0.9921,-0.2037,9.9156,0.0088,-0.0016,-0.002,17.25,18.1,39.15,True,37.7841957,-122.4056968,10,1.24,37.7841814,-122.4057451,14.23,0.8096
152.38,-1.3304,0.0818,9.5175,-0.0126,-0.0107,-0.002,17.25,18.1,40.29,True,37.7841658,-122.4057335,8,0.86,37.78419,-122.4057338,13.73,0.8094
152.48,2.0477,0.0131,9.7572,-0.0254,-0.0081,-0.002,17.25,18.09,39.85,True,37.7841631,-122.4057125,10,0.88,37.7841986,-122.4057223,13.95,0.8092
152.58,-0.0799,0.0842,9.5354,-0.0131,0.0222,-0.002,17.26,18.09,38.93,True,37.7842403,-122.4057214,10,1.19,37.7842074,-122.4057107,14.12,0.809
152.68,-0.9746,-0.0388,10.0149,-0.0093,0.0024,-0.002,17.26,18.09,38.81,True,37.784181,-122.4057276,10,1.28,37.784216,-122.4056992,13.93,0.8088
152.78,0.2951,-0.1989,9.8906,0.0511,0.0206,-0.002,17.26,18.08,40.6,True,37.7841676,-122.4056011,8,1.02,37.7842246,-122.4056878,13.87,0.8086
152.88,-0.7727,-0.0578,9.8503,0.0044,0.0151,-0.002,17.27,18.08,39.36,True,37.7842234,-122.4056581,9,1.18,37.7842333,-122.4056763,13.96,0.8084
152.98,-0.2975,-0.1058,9.9059,0.0189,0.0506,-0.002,17.27,18.08,40.29,True,37.7841753,-122.4056177,10,1.06,37.7842419,-122.405665,13.74,0.8082
153.09,-0.2635,-0.112,10.409,-0.0356,-0.0071,-0.002,17.27,18.07,40.3,True,37.7842327,-122.4056842,8,1.24,37.7842505,-122.4056535,13.92,0.808
153.19,-0.0713,-0.0855,10.3339,-0.0024,-0.0262,-0.002,17.28,18.07,39.78,True,37.7842877,-122.4055838,11,1.19,37.784259,-122.4056422,13.72,0.8078
153.29,2.6094,-0.1393,10.3946,0.0001,0.0004,-0.002,17.28,18.07,39.94,True,37.7842802,-122.4056582,11,0.98,37.7842677,-122.4056308,13.92,0.8076
153.39,-0.0114,-0.0031,9.9594,-0.028,-0.03,-0.002,17.28,18.06,40.67,True,37.7842081,-122.4056105,11,1.21,37.7842765,-122.4056191,14.25,0.8074
153.49,-1.3,-0.1868,10.0053,-0.0161,0.0061,-0.002,17.29,18.06,39.58,True,37.7843112,-122.405618,9,1.22,37.7842852,-122.4056076,13.96,0.8072
153.59,-0.6691,-0.0994,9.7769,0.0243,-0.0085,-0.002,17.29,18.06,40.19,True,37.7842881,-122.4055398,9,0.86,37.7842939,-122.4055962,13.94,0.807
153.69,-2.2757,0.0096,10.3924,-0.0109,0.039,-0.002,17.3,18.05,39.64,True,37.7843338,-122.4056017,9,1.0,37.7843025,-122.4055848,13.85,0.8068
153.79,0.2371,-0.0077,9.923,0.005,-0.0329,-0.002,17.3,18.05,39.53,True,37.7843518,-122.4055369,11,1.32,37.7843109,-122.4055737,13.47,0.8066
153.89,1.9408,-0.1454,9.5733,-0.015,0.0096,-0.002,17.3,18.04,40.07,True,37.7843964,-122.4055454,10,1.3,37.7843195,-122.4055623,13.88,0.8064
153.99,1.0369,-0.1115,9.2384,-0.0048,-0.0264,-0.002,17.31,18.04,39.63,True,37.7843165,-122.4054962,8,1.01,37.7843282,-122.4055509,13.87,0.8062
154.09,0.5267,0.1127,10.3163,0.0143,0.0097,-0.002,17.31,18.04,39.82,True,37.7843281,-122.4054704,8,1.12,37.7843369,-122.4055394,14.05,0.806
154.19,1.112,0.0487,10.2321,-0.0123,0.018,-0.002,17.31,18.03,40.53,True,37.7843232,-122.405525,10,1.26,37.7843456,-122.4055279,13.95,0.8058
154.29,-0.6675,-0.1699,10.206,0.0215,-0.0145,-0.002,17.32,18.03,39.96,True,37.7843477,-122.405472,11,1.21,37.7843545,-122.4055162,14.27,0.8056
154.39,-0.091,-0.0478,9.5819,-0.0193,0.0096,-0.002,17.32,18.03,39.95,True,37.7843707,-122.4054565,8,1.38,37.7843631,-122.4055049,13.86,0.8054
154.49,1.9594,0.116,10.0766,0.0072,0.0076,-0.002,17.32,18.02,40.88,True,37.7843079,-122.4055089,9,1.05,37.784372,-122.4054932,14.25,0.8052
154.59,-0.8544,-0.0899,9.7387,0.0114,0.0137,-0.002,17.33,18.02,39.75,True,37.7843488,-122.4055215,10,1.15,37.7843809,-122.4054815,14.2,0.805
154.69,-1.281,0.0524,9.518,-0.0112,0.0241,-0.002,17.33,18.02,39.57,True,37.7843922,-122.4054401,11,1.39,37.7843896,-122.40547,14.04,0.8048
154.79,-0.0244,-0.1332,9.9175,-0.0295,-0.0189,-0.002,17.34,18.01,39.72,True,37.7843836,-122.4054984,11,0.86,37.7843983,-122.4054586,13.93,0.8046
154.89,2.0298,-0.0074,9.824,0.0281,-0.0238,-0.002,17.34,18.01,39.81,True,37.7844172,-122.4054276,9,0.92,37.7844071,-122.4054471,14.05,0.8044
154.99,-1.6791,0.018,9.3678,0.0012,-0.0121,-0.002,17.34,18.01,39.77,True,37.7844679,-122.4054162,9,1.28,37.784416,-122.4054353,14.33,0.8042
155.09,-2.2789,-0.0057,10.1368,-0.0087,-0.005,-0.002,17.35,18.0,40.53,True,37.7844566,-122.4053638,8,1.12,37.7844246,-122.4054241,13.69,0.804
155.19,0.9927,0.0281,10.361,0.0165,0.0201,-0.002,17.35,18.0,40.12,True,37.784454,-122.4054007,9,1.27,37.7844332,-122.4054127,13.89,0.8038
155.29,0.8863,-0.118,10.1009,0.0117,-0.0022,-0.002,17.35,18.0,39.39,True,37.784435,-122.4054698,11,1.2,37.7844419,-122.4054013,13.92,0.8036
155.39,-0.3483,0.1028,10.0458,-0.0123,-0.0257,-0.002,17.36,17.99,39.58,True,37.7844378,-122.4053604,9,1.26,37.7844507,-122.4053898,14.03,0.8034
155.49,-1.561,0.0886,9.5378,0.0025,-0.0503,-0.002,17.36,17.99,40.02,True,37.7844571,-122.4053445,8,0.91,37.7844593,-122.4053785,13.86,0.8032
155.59,0.7052,-0.1634,9.9306,-0.0026,0.0142,-0.002,17.36,17.99,40.67,True,37.7844716,-122.4053773,8,1.19,37.7844679,-122.4053673,13.69,0.803
155.69,0.1108,-0.0614,9.8088,0.0259,-0.0167,-0.002,17.37,17.98,39.26,True,37.7844791,-122.4053608,8,1.38,37.7844766,-122.4053558,14.0,0.8028
155.79,-0.1468,-0.0394,10.4006,0.0086,0.0002,-0.002,17.37,17.98,39.31,True,37.7844932,-122.4053692,9,0.98,37.7844852,-122.4053445,13.79,0.8026
155.89,0.8635,-0.1423,10.204,0.0025,0.0317,-0.002,17.37,17.98,40.37,True,37.7845036,-122.4053939,11,0.96,37.784494,-122.4053331,13.99,0.8024
155.99,0.4682,-0.0789,9.2198,-0.0043,-0.0219,-0.002,17.38,17.97,38.81,True,37.7845148,-122.4053205,11,1.33,37.7845027,-122.4053216,13.99,0.8022
156.09,0.0042,-0.019,9.9856,-0.0076,-0.0531,-0.002,17.38,17.97,40.41,True,37.7845303,-122.4052756,9,0.83,37.7845116,-122.4053101,14.13,0.802
156.19,-1.3348,-0.0707,9.6647,-0.0202,0.0322,-0.002,17.39,17.96,39.3,True,37.7845283,-122.4053308,9,1.05,37.7845203,-122.4052986,14.02,0.8018
156.29,0.79,-0.046,10.1373,0.0372,0.0191,-0.002,17.39,17.96,39.43,True,37.7845414,-122.4052441,11,1.37,37.784529,-122.4052873,13.86,0.8016
156.39,1.3725,-0.1013,9.6584,0.0022,0.0104,-0.002,17.39,17.96,40.46,True,37.7845937,-122.4052807,10,1.17,37.7845379,-122.4052757,14.18,0.8014
156.49,-2.8034,-0.0795,9.9787,0.028,-0.0068,-0.002,17.4,17.95,40.45,True,37.7845287,-122.4052783,8,1.13,37.7845467,-122.4052641,14.13,0.8012
156.59,-0.351,-0.1007,9.9346,-0.0121,0.0057,-0.002,17.4,17.95,39.99,True,37.784574,-122.4052565,9,1.15,37.7845553,-122.405253,13.65,0.801
156.69,1.3294,0.1069,9.4419,-0.0085,0.0086,-0.002,17.4,17.95,40.06,True,37.7845276,-122.4052148,10,1.03,37.7845641,-122.4052415,14.11,0.8008
156.79,0.2733,0.0782,10.0324,-0.0047,0.0166,-0.002,17.41,17.94,40.19,True,37.7845761,-122.4052889,8,1.07,37.7845728,-122.4052301,13.94,0.8006
156.89,1.8435,-0.0171,10.3276,0.007,-0.0209,-0.002,17.41,17.94,39.9,True,37.7846225,-122.4052694,8,0.9,37.7845817,-122.4052185,14.15,0.8004
156.99,-2.0228,-0.1839,9.4349,0.0119,-0.0355,-0.002,17.41,17.94,39.6,True,37.7845796,-122.4051941,9,1.18,37.7845906,-122.4052069,14.29,0.8002
157.09,-0.3645,0.152,9.7732,0.0152,-0.0076,-0.002,17.42,17.93,39.51,True,37.784558,-122.4051819,11,0.84,37.7845993,-122.4051956,13.8,0.8
157.19,1.7608,0.1614,9.4891,-0.0054,0.005,-0.002,17.42,17.93,40.37,True,37.7845911,-122.4051213,8,0.98,37.7846082,-122.4051839,14.29,0.7998
157.29,-0.6789,0.0826,9.5725,-0.0065,0.0179,-0.002,17.43,17.93,39.44,True,37.7845787,-122.4052041,11,0.89,37.7846171,-122.4051724,14.13,0.7996
157.39,-2.0596,-0.0262,9.9606,-0.0068,-0.0122,-0.002,17.43,17.92,40.65,True,37.7845855,-122.405125,11,1.38,37.784626,-122.4051609,14.11,0.7994
157.49,-0.0507,-0.0989,9.8958,0.0372,-0.0332,-0.002,17.43,17.92,40.11,True,37.7846596,-122.4051393,11,1.25,37.7846346,-122.4051497,13.72,0.7992
157.59,2.915,-0.1029,9.4316,-0.0075,0.0421,-0.002,17.44,17.92,39.47,True,37.784642,-122.4051451,8,0.85,37.7846434,-122.4051382,14.06,0.799
157.69,-1.8519,0.0254,9.2975,-0.0219,-0.0217,-0.002,17.44,17.91,40.68,True,37.7845769,-122.4051637,9,0.92,37.7846524,-122.4051265,14.34,0.7988
157.79,-2.9803,-0.0404,9.4229,-0.0268,0.0098,-0.002,17.44,17.91,40.43,True,37.7846206,-122.4051159,10,0.94,37.784661,-122.4051154,13.69,0.7986
157.89,1.927,0.1412,10.3008,0.0266,-0.0004,-0.002,17.45,17.91,40.0,True,37.7846944,-122.4051158,10,0.89,37.7846696,-122.4051041,13.84,0.7984
157.99,0.7392,0.0883,9.8177,0.0004,0.023,-0.002,17.45,17.9,40.0,True,37.7847008,-122.4051203,11,1.33,37.7846785,-122.4050926,14.07,0.7982
158.09,1.9776,-0.0996,10.2998,-0.0277,-0.0039,-0.002,17.45,17.9,39.53,True,37.7846934,-122.4050639,10,1.38,37.7846873,-122.4050812,13.98,0.798
158.19,-0.0977,-0.1076,9.8016,0.0095,0.0091,-0.002,17.46,17.9,39.48,True,37.7846514,-122.405105,10,0.84,37.7846964,-122.4050694,14.51,0.7978
